District Code,District Name,Sub-District Code,Sub-District Name,FPS Code,Fair Price Shop / Dealer Name
646,BALOD,802012,ARJUNDA,432005001,YOGESH KUMAR
646,BALOD,802012,ARJUNDA,432005002,PRAKASH KUMAR
646,BALOD,802012,ARJUNDA,432005003,LALU RAM SAHU
646,BALOD,802012,ARJUNDA,432005004,YAMINI SAHU
646,BALOD,802012,ARJUNDA,432005005,TOSHAK LAL SARADHA
646,BALOD,802012,ARJUNDA,432005006,B.L.SAHU
646,BALOD,802012,ARJUNDA,432005007,Shila Devi Patel
646,BALOD,802012,ARJUNDA,432005008,NISHA GOSHWAMI
646,BALOD,802012,ARJUNDA,432005009,BHUSAN LAL
646,BALOD,802012,ARJUNDA,432005010,BHUSHAN LAL PATEL
646,BALOD,802012,ARJUNDA,432005011,Shyama Bai Yadav
646,BALOD,802012,ARJUNDA,432005012,MALTI BHUSAKHRE
646,BALOD,802012,ARJUNDA,432005013,SIMA BAI
646,BALOD,802012,ARJUNDA,432005014,UTTRA BORAKAR
646,BALOD,802012,ARJUNDA,432005015,REKHA NISHAD
646,BALOD,802012,ARJUNDA,432005016,TAMESHWARI
646,BALOD,802012,ARJUNDA,432005017,YASHODA BAI
646,BALOD,802012,ARJUNDA,432005018,LEKHRAM SAHU
646,BALOD,802012,ARJUNDA,432005019,Vinita
646,BALOD,802012,ARJUNDA,432005020,DANESWAR PRASAD DESHAMUKH
646,BALOD,802012,ARJUNDA,432005021,Kaushilya Bai
646,BALOD,802012,ARJUNDA,432005022,Shagan Lal Sahu
646,BALOD,802012,ARJUNDA,432005023,Sita Devi patel
646,BALOD,802012,ARJUNDA,432005024,BHUSHAN LAL
646,BALOD,802012,ARJUNDA,432005025,होमलाल देवदास
646,BALOD,802012,ARJUNDA,432005026,Basant Kumar Bhatt
646,BALOD,802012,ARJUNDA,432005027,Balcharan Bhendia
646,BALOD,802012,ARJUNDA,432005028,Birbal singh bhusakhre
646,BALOD,802012,ARJUNDA,432005029,SITA SINHA
646,BALOD,802012,ARJUNDA,432005030,Priram Sahu
646,BALOD,802012,ARJUNDA,432005031,Rekha Nishad
646,BALOD,802012,ARJUNDA,432005032,अंबिका कुंजाम
646,BALOD,802012,ARJUNDA,432005033,Keshav Kumar
646,BALOD,802012,ARJUNDA,432005034,WINOD KUMAR SINHA
646,BALOD,802012,ARJUNDA,432005035,BALMUKUND SAHU
646,BALOD,802012,ARJUNDA,432005036,YASHWANT KUMAR
646,BALOD,802012,ARJUNDA,432005037,NEELAM KOTHARI
646,BALOD,802012,ARJUNDA,432005038,Omprakash Sahu
646,BALOD,802012,ARJUNDA,432005039,SANTOSH KUMAR SAHU
646,BALOD,802012,ARJUNDA,432005040,Komal Singh Sinha
646,BALOD,802012,ARJUNDA,432005041,प्रीति सोनवानी
646,BALOD,802012,ARJUNDA,432005042,दानेश्वर प्रसाद देशमुख
646,BALOD,802012,ARJUNDA,432005043,Neera Sori
646,BALOD,802012,ARJUNDA,432005044,BHUSAN LAL PATEL
646,BALOD,802012,ARJUNDA,432005045,BHUSAN LAL
646,BALOD,802012,ARJUNDA,432005046,Nisha Goshwani
646,BALOD,802012,ARJUNDA,432005047,Mahendra Kumar
646,BALOD,802012,ARJUNDA,432005048,मोहनी बाई देशमुख
646,BALOD,802012,ARJUNDA,432005049,MOHNI BAI DESHMUKH
646,BALOD,802012,ARJUNDA,432005050,BHUSAN LAL
646,BALOD,802012,ARJUNDA,432005051,BHUSHAN PATEL
646,BALOD,802012,ARJUNDA,432005052,BHUSAN LAL PATEL
646,BALOD,802012,ARJUNDA,432005053,Hemlata Sahu
646,BALOD,802012,ARJUNDA,492005054,PILURAM
646,BALOD,802012,ARJUNDA,492005055,Roshan Lal Yadav
646,BALOD,802012,ARJUNDA,492005056,नीतू बाई
646,BALOD,802012,ARJUNDA,492005057,WINOD KUMAR SINHA
646,BALOD,802012,ARJUNDA,492005058,Jivanbatti Thakur
646,BALOD,802012,ARJUNDA,492005059,Mohan Sinh Sahu
646,BALOD,802012,ARJUNDA,432008001,PURANIK RAM SONWANI
646,BALOD,802012,ARJUNDA,432008002,KALIN BAI ADIL
646,BALOD,802012,ARJUNDA,432008003,CHANDRABHAN TEMRE
646,BALOD,802012,ARJUNDA,432008004,Chumman lal
646,BALOD,802012,ARJUNDA,432008005,KULESHVRI BHUARYA
646,BALOD,802012,ARJUNDA,432008006,HUMESHWARI PISDA
646,BALOD,802012,ARJUNDA,432008007,PADMANI BARMAN
646,BALOD,802012,ARJUNDA,432008008,HEMLATA DEWANGAN
646,BALOD,802012,ARJUNDA,432008009,PURANIK RAM SONWANI
646,BALOD,802012,ARJUNDA,432008010,RAMDEV
646,BALOD,802012,ARJUNDA,432008011,DUSHYANT DESHMUKH
646,BALOD,802012,ARJUNDA,432008012,KURASAN YADAV
646,BALOD,802012,ARJUNDA,432008013,MAHENDRA KUMAR DESHMUKH
646,BALOD,802012,ARJUNDA,432008014,Pranika jain
646,BALOD,802012,ARJUNDA,432008015,Rudra narayan Deshmukh
646,BALOD,802012,ARJUNDA,432008016,BALEE RAM KHARE
646,BALOD,802012,ARJUNDA,432008017,KANWAL SINGH KOSAMA
646,BALOD,802012,ARJUNDA,432008018,YASHWANT SINGH PATEL
646,BALOD,802012,ARJUNDA,432008019,MOTILAL CHAPIRA
646,BALOD,802012,ARJUNDA,432008020,PREM LAL BHANDARI
646,BALOD,802012,ARJUNDA,432008021,PRADEEP DESHMUKH
646,BALOD,802012,ARJUNDA,432008022,SANTOSH KUMAR SAHU
646,BALOD,802012,ARJUNDA,432008023,GULAB SINGH SAHU
646,BALOD,802012,ARJUNDA,432008024,LALAMANI DEWANGAN
646,BALOD,802012,ARJUNDA,432008025,LATA BAI SONKAR
646,BALOD,802012,ARJUNDA,432008026,PARMILA BAI
646,BALOD,802012,ARJUNDA,432008027,UTTAM CHAND SAHU
646,BALOD,802012,ARJUNDA,432008028,REKHA SHARMA
646,BALOD,802012,ARJUNDA,432008029,PREMU LAL BHANDARI
646,BALOD,802012,ARJUNDA,432008030,NATHU RAM
646,BALOD,802012,ARJUNDA,432008031,LALIT KUMAR BHUARYA
646,BALOD,802012,ARJUNDA,432008032,SUNITA PATEL
646,BALOD,802012,ARJUNDA,432008033,DURGESH KUMAR
646,BALOD,802012,ARJUNDA,432008035,BHUSHAN LAL SINHA
646,BALOD,802012,ARJUNDA,432008036,MINA BAI
646,BALOD,802012,ARJUNDA,432008037,NARMADA BAI SAHU
646,BALOD,802012,ARJUNDA,432008038,PURANIK RAM
646,BALOD,802012,ARJUNDA,432008039,PURUSHOTTAM SAHARE
646,BALOD,802012,ARJUNDA,432008040,SANT RAM SUDHAKAR
646,BALOD,802012,ARJUNDA,432008041,LAL SINH SAHU
646,BALOD,802012,ARJUNDA,432008042,HEMANTA KUMAR SAHU
646,BALOD,802012,ARJUNDA,432008043,KAMLESHWARI PATEL
646,BALOD,802012,ARJUNDA,432008044,HEMANTA KUMAR SAHU
646,BALOD,802012,ARJUNDA,432008045,RAMKRIPAL SINHA
646,BALOD,802012,ARJUNDA,432008046,NARENDRA SINGH VARMA
646,BALOD,802012,ARJUNDA,432008047,PUSHPA SAHU
646,BALOD,802012,ARJUNDA,432008048,TULSHI BAI
646,BALOD,802012,ARJUNDA,432008049,POSHAN LAL DEWANGAN
646,BALOD,802012,ARJUNDA,432008050,PURUSHOTTAM SAHARE
646,BALOD,802012,ARJUNDA,432008052,PARVATI BAI
646,BALOD,802012,ARJUNDA,432008053,LALAMANI DEWANGAN
646,BALOD,802012,ARJUNDA,432008054,HARISHCHANDRA SAHU
646,BALOD,802012,ARJUNDA,432008055,Jamuna bai
646,BALOD,802012,ARJUNDA,432008056,PARVATI BAI
646,BALOD,802012,ARJUNDA,432008057,KALA BAI
646,BALOD,802012,ARJUNDA,432008058,LEKHRAM PRITAM
646,BALOD,802012,ARJUNDA,432008059,GAINDKUNVAR
646,BALOD,802012,ARJUNDA,432008060,Santosh Kumar Jain
646,BALOD,802012,ARJUNDA,432008061,KIRTI BAI
646,BALOD,802012,ARJUNDA,432008062,TIKESH CHANDRAKAR
646,BALOD,802012,ARJUNDA,432008063,RADHIKA BHUARYA
646,BALOD,802012,ARJUNDA,432008064,Kalin Bai
646,BALOD,802012,ARJUNDA,432008065,NARENDRA
646,BALOD,802012,ARJUNDA,432008066,CHANDRABHAN TEMRE
646,BALOD,802012,ARJUNDA,432008067,SHAKUN BAI
646,BALOD,802012,ARJUNDA,432008068,DEVNARAYAN
646,BALOD,802012,ARJUNDA,432008069,DEVNARAYAM
646,BALOD,802012,ARJUNDA,432008070,DOMENDRA
646,BALOD,802012,ARJUNDA,432008071,RAM LAL MARKAM
646,BALOD,802012,ARJUNDA,432008072,DURGA SINHA
646,BALOD,802012,ARJUNDA,432008073,PRAMILA BAI
646,BALOD,802012,ARJUNDA,432008074,PRAMILA BAI
646,BALOD,802012,ARJUNDA,432008075,YAMUNA YADAV
646,BALOD,802012,ARJUNDA,432008076,RISHI KUMAR NAYAK
646,BALOD,802012,ARJUNDA,432008077,PURUSHOTTAM SAHU
646,BALOD,802012,ARJUNDA,432008078,KUHKI BAI
646,BALOD,802012,ARJUNDA,432008079,Dhaneshwari
646,BALOD,802012,ARJUNDA,432008080,HEMLATA
646,BALOD,802012,ARJUNDA,432008081,GOKUL PRASAD BHUARYA
646,BALOD,802012,ARJUNDA,432008082,PEMIN BAI
646,BALOD,802012,ARJUNDA,432008083,Angeshwar Thakur
646,BALOD,802012,ARJUNDA,432008084,PRAMILA BAI GANDHARVA
646,BALOD,802012,ARJUNDA,432008085,RAMBAI
646,BALOD,802012,ARJUNDA,432008086,HULESHWARI BAI NISHAD
646,BALOD,802012,ARJUNDA,432008087,SUNETI DEWANGAN
646,BALOD,802012,ARJUNDA,432008089,KUNJA BAI
646,BALOD,802012,ARJUNDA,432008090,TORAN LAL CHANDRAKAR
646,BALOD,802012,ARJUNDA,432008091,GIRIJA DEVI THAKUR
646,BALOD,802012,ARJUNDA,432008092,Rudra narayan Deshmukh
646,BALOD,802012,ARJUNDA,432008093,RAM LAL MARKAM
646,BALOD,802012,ARJUNDA,432008094,ASHOK KUMAR
646,BALOD,802012,ARJUNDA,432008095,Keshav lal mandavi
646,BALOD,802012,ARJUNDA,432008096,PARSADI RAM
646,BALOD,802012,ARJUNDA,432008097,PARSADI RAM
646,BALOD,802012,ARJUNDA,432008098,Nilima Tekam
646,BALOD,802012,ARJUNDA,432008099,PURAN LAL OTI
646,BALOD,802012,ARJUNDA,432008100,TIKAM SINGH MANDAVI
646,BALOD,802012,ARJUNDA,432008101,RAVI KUMAR
646,BALOD,802012,ARJUNDA,432008102,TAMESHWARI BAI
646,BALOD,802012,ARJUNDA,432008103,TORAN LAL CHANDRAKAR
646,BALOD,802012,ARJUNDA,432008104,YADAVRAM
646,BALOD,802012,ARJUNDA,432008105,RUDRANARAYAN
646,BALOD,802012,ARJUNDA,432008106,SHAKUN BAI
646,BALOD,802012,ARJUNDA,432008107,PURANIK
646,BALOD,802012,ARJUNDA,432008108,YADAVRAM
646,BALOD,802012,ARJUNDA,432008109,UMESHWARI DEWANGAN
646,BALOD,802012,ARJUNDA,432008110,Anita Bai
646,BALOD,802012,ARJUNDA,492008111,SUSHILA BAI
646,BALOD,802012,ARJUNDA,492008112,PANCHU RAM
646,BALOD,802012,ARJUNDA,492008113,KUMBHKARAN NIRMALKAR
646,BALOD,802012,ARJUNDA,492008114,Mahendra Kumar Bagmariya
646,BALOD,802012,ARJUNDA,492008115,USHA SAHU
646,BALOD,802012,ARJUNDA,492008116,RAMESH KUMAR GORE
646,BALOD,802012,ARJUNDA,492008117,LATA BAI
646,BALOD,802012,ARJUNDA,492008118,LILA BAI
646,BALOD,802012,ARJUNDA,492008119,DASODA BAI
646,BALOD,802012,ARJUNDA,492008120,VASUDEV THAKUR
646,BALOD,802012,ARJUNDA,492008121,GULAB SINGH BAGHEL
646,BALOD,802012,ARJUNDA,492008122,LAL SINH SAHU
646,BALOD,802012,ARJUNDA,492008123,ASHOK KUMAR
646,BALOD,802012,ARJUNDA,432003036,SHRI MATI MINA DEWANGAN
646,BALOD,802012,ARJUNDA,491021037,LALITA NISHAD
646,BALOD,802015,BALOD,432005001,YOGESH KUMAR
646,BALOD,802015,BALOD,432005002,PRAKASH KUMAR
646,BALOD,802015,BALOD,432005003,LALU RAM SAHU
646,BALOD,802015,BALOD,432005004,YAMINI SAHU
646,BALOD,802015,BALOD,432005005,TOSHAK LAL SARADHA
646,BALOD,802015,BALOD,432005006,B.L.SAHU
646,BALOD,802015,BALOD,432005007,Shila Devi Patel
646,BALOD,802015,BALOD,432005008,NISHA GOSHWAMI
646,BALOD,802015,BALOD,432005009,BHUSAN LAL
646,BALOD,802015,BALOD,432005010,BHUSHAN LAL PATEL
646,BALOD,802015,BALOD,432005011,Shyama Bai Yadav
646,BALOD,802015,BALOD,432005012,MALTI BHUSAKHRE
646,BALOD,802015,BALOD,432005013,SIMA BAI
646,BALOD,802015,BALOD,432005014,UTTRA BORAKAR
646,BALOD,802015,BALOD,432005015,REKHA NISHAD
646,BALOD,802015,BALOD,432005016,TAMESHWARI
646,BALOD,802015,BALOD,432005017,YASHODA BAI
646,BALOD,802015,BALOD,432005018,LEKHRAM SAHU
646,BALOD,802015,BALOD,432005019,Vinita
646,BALOD,802015,BALOD,432005020,DANESWAR PRASAD DESHAMUKH
646,BALOD,802015,BALOD,432005021,Kaushilya Bai
646,BALOD,802015,BALOD,432005022,Shagan Lal Sahu
646,BALOD,802015,BALOD,432005023,Sita Devi patel
646,BALOD,802015,BALOD,432005024,BHUSHAN LAL
646,BALOD,802015,BALOD,432005025,होमलाल देवदास
646,BALOD,802015,BALOD,432005026,Basant Kumar Bhatt
646,BALOD,802015,BALOD,432005027,Balcharan Bhendia
646,BALOD,802015,BALOD,432005028,Birbal singh bhusakhre
646,BALOD,802015,BALOD,432005029,SITA SINHA
646,BALOD,802015,BALOD,432005030,Priram Sahu
646,BALOD,802015,BALOD,432005031,Rekha Nishad
646,BALOD,802015,BALOD,432005032,अंबिका कुंजाम
646,BALOD,802015,BALOD,432005033,Keshav Kumar
646,BALOD,802015,BALOD,432005034,WINOD KUMAR SINHA
646,BALOD,802015,BALOD,432005035,BALMUKUND SAHU
646,BALOD,802015,BALOD,432005036,YASHWANT KUMAR
646,BALOD,802015,BALOD,432005037,NEELAM KOTHARI
646,BALOD,802015,BALOD,432005038,Omprakash Sahu
646,BALOD,802015,BALOD,432005039,SANTOSH KUMAR SAHU
646,BALOD,802015,BALOD,432005040,Komal Singh Sinha
646,BALOD,802015,BALOD,432005041,प्रीति सोनवानी
646,BALOD,802015,BALOD,432005042,दानेश्वर प्रसाद देशमुख
646,BALOD,802015,BALOD,432005043,Neera Sori
646,BALOD,802015,BALOD,432005044,BHUSAN LAL PATEL
646,BALOD,802015,BALOD,432005045,BHUSAN LAL
646,BALOD,802015,BALOD,432005046,Nisha Goshwani
646,BALOD,802015,BALOD,432005047,Mahendra Kumar
646,BALOD,802015,BALOD,432005048,मोहनी बाई देशमुख
646,BALOD,802015,BALOD,432005049,MOHNI BAI DESHMUKH
646,BALOD,802015,BALOD,432005050,BHUSAN LAL
646,BALOD,802015,BALOD,432005051,BHUSHAN PATEL
646,BALOD,802015,BALOD,432005052,BHUSAN LAL PATEL
646,BALOD,802015,BALOD,432005053,Hemlata Sahu
646,BALOD,802015,BALOD,492005054,PILURAM
646,BALOD,802015,BALOD,492005055,Roshan Lal Yadav
646,BALOD,802015,BALOD,492005056,नीतू बाई
646,BALOD,802015,BALOD,492005057,WINOD KUMAR SINHA
646,BALOD,802015,BALOD,492005058,Jivanbatti Thakur
646,BALOD,802015,BALOD,492005059,Mohan Sinh Sahu
646,BALOD,802015,BALOD,432008001,PURANIK RAM SONWANI
646,BALOD,802015,BALOD,432008002,KALIN BAI ADIL
646,BALOD,802015,BALOD,432008003,CHANDRABHAN TEMRE
646,BALOD,802015,BALOD,432008004,Chumman lal
646,BALOD,802015,BALOD,432008005,KULESHVRI BHUARYA
646,BALOD,802015,BALOD,432008006,HUMESHWARI PISDA
646,BALOD,802015,BALOD,432008007,PADMANI BARMAN
646,BALOD,802015,BALOD,432008008,HEMLATA DEWANGAN
646,BALOD,802015,BALOD,432008009,PURANIK RAM SONWANI
646,BALOD,802015,BALOD,432008010,RAMDEV
646,BALOD,802015,BALOD,432008011,DUSHYANT DESHMUKH
646,BALOD,802015,BALOD,432008012,KURASAN YADAV
646,BALOD,802015,BALOD,432008013,MAHENDRA KUMAR DESHMUKH
646,BALOD,802015,BALOD,432008014,Pranika jain
646,BALOD,802015,BALOD,432008015,Rudra narayan Deshmukh
646,BALOD,802015,BALOD,432008016,BALEE RAM KHARE
646,BALOD,802015,BALOD,432008017,KANWAL SINGH KOSAMA
646,BALOD,802015,BALOD,432008018,YASHWANT SINGH PATEL
646,BALOD,802015,BALOD,432008019,MOTILAL CHAPIRA
646,BALOD,802015,BALOD,432008020,PREM LAL BHANDARI
646,BALOD,802015,BALOD,432008021,PRADEEP DESHMUKH
646,BALOD,802015,BALOD,432008022,SANTOSH KUMAR SAHU
646,BALOD,802015,BALOD,432008023,GULAB SINGH SAHU
646,BALOD,802015,BALOD,432008024,LALAMANI DEWANGAN
646,BALOD,802015,BALOD,432008025,LATA BAI SONKAR
646,BALOD,802015,BALOD,432008026,PARMILA BAI
646,BALOD,802015,BALOD,432008027,UTTAM CHAND SAHU
646,BALOD,802015,BALOD,432008028,REKHA SHARMA
646,BALOD,802015,BALOD,432008029,PREMU LAL BHANDARI
646,BALOD,802015,BALOD,432008030,NATHU RAM
646,BALOD,802015,BALOD,432008031,LALIT KUMAR BHUARYA
646,BALOD,802015,BALOD,432008032,SUNITA PATEL
646,BALOD,802015,BALOD,432008033,DURGESH KUMAR
646,BALOD,802015,BALOD,432008035,BHUSHAN LAL SINHA
646,BALOD,802015,BALOD,432008036,MINA BAI
646,BALOD,802015,BALOD,432008037,NARMADA BAI SAHU
646,BALOD,802015,BALOD,432008038,PURANIK RAM
646,BALOD,802015,BALOD,432008039,PURUSHOTTAM SAHARE
646,BALOD,802015,BALOD,432008040,SANT RAM SUDHAKAR
646,BALOD,802015,BALOD,432008041,LAL SINH SAHU
646,BALOD,802015,BALOD,432008042,HEMANTA KUMAR SAHU
646,BALOD,802015,BALOD,432008043,KAMLESHWARI PATEL
646,BALOD,802015,BALOD,432008044,HEMANTA KUMAR SAHU
646,BALOD,802015,BALOD,432008045,RAMKRIPAL SINHA
646,BALOD,802015,BALOD,432008046,NARENDRA SINGH VARMA
646,BALOD,802015,BALOD,432008047,PUSHPA SAHU
646,BALOD,802015,BALOD,432008048,TULSHI BAI
646,BALOD,802015,BALOD,432008049,POSHAN LAL DEWANGAN
646,BALOD,802015,BALOD,432008050,PURUSHOTTAM SAHARE
646,BALOD,802015,BALOD,432008052,PARVATI BAI
646,BALOD,802015,BALOD,432008053,LALAMANI DEWANGAN
646,BALOD,802015,BALOD,432008054,HARISHCHANDRA SAHU
646,BALOD,802015,BALOD,432008055,Jamuna bai
646,BALOD,802015,BALOD,432008056,PARVATI BAI
646,BALOD,802015,BALOD,432008057,KALA BAI
646,BALOD,802015,BALOD,432008058,LEKHRAM PRITAM
646,BALOD,802015,BALOD,432008059,GAINDKUNVAR
646,BALOD,802015,BALOD,432008060,Santosh Kumar Jain
646,BALOD,802015,BALOD,432008061,KIRTI BAI
646,BALOD,802015,BALOD,432008062,TIKESH CHANDRAKAR
646,BALOD,802015,BALOD,432008063,RADHIKA BHUARYA
646,BALOD,802015,BALOD,432008064,Kalin Bai
646,BALOD,802015,BALOD,432008065,NARENDRA
646,BALOD,802015,BALOD,432008066,CHANDRABHAN TEMRE
646,BALOD,802015,BALOD,432008067,SHAKUN BAI
646,BALOD,802015,BALOD,432008068,DEVNARAYAN
646,BALOD,802015,BALOD,432008069,DEVNARAYAM
646,BALOD,802015,BALOD,432008070,DOMENDRA
646,BALOD,802015,BALOD,432008071,RAM LAL MARKAM
646,BALOD,802015,BALOD,432008072,DURGA SINHA
646,BALOD,802015,BALOD,432008073,PRAMILA BAI
646,BALOD,802015,BALOD,432008074,PRAMILA BAI
646,BALOD,802015,BALOD,432008075,YAMUNA YADAV
646,BALOD,802015,BALOD,432008076,RISHI KUMAR NAYAK
646,BALOD,802015,BALOD,432008077,PURUSHOTTAM SAHU
646,BALOD,802015,BALOD,432008078,KUHKI BAI
646,BALOD,802015,BALOD,432008079,Dhaneshwari
646,BALOD,802015,BALOD,432008080,HEMLATA
646,BALOD,802015,BALOD,432008081,GOKUL PRASAD BHUARYA
646,BALOD,802015,BALOD,432008082,PEMIN BAI
646,BALOD,802015,BALOD,432008083,Angeshwar Thakur
646,BALOD,802015,BALOD,432008084,PRAMILA BAI GANDHARVA
646,BALOD,802015,BALOD,432008085,RAMBAI
646,BALOD,802015,BALOD,432008086,HULESHWARI BAI NISHAD
646,BALOD,802015,BALOD,432008087,SUNETI DEWANGAN
646,BALOD,802015,BALOD,432008089,KUNJA BAI
646,BALOD,802015,BALOD,432008090,TORAN LAL CHANDRAKAR
646,BALOD,802015,BALOD,432008091,GIRIJA DEVI THAKUR
646,BALOD,802015,BALOD,432008092,Rudra narayan Deshmukh
646,BALOD,802015,BALOD,432008093,RAM LAL MARKAM
646,BALOD,802015,BALOD,432008094,ASHOK KUMAR
646,BALOD,802015,BALOD,432008095,Keshav lal mandavi
646,BALOD,802015,BALOD,432008096,PARSADI RAM
646,BALOD,802015,BALOD,432008097,PARSADI RAM
646,BALOD,802015,BALOD,432008098,Nilima Tekam
646,BALOD,802015,BALOD,432008099,PURAN LAL OTI
646,BALOD,802015,BALOD,432008100,TIKAM SINGH MANDAVI
646,BALOD,802015,BALOD,432008101,RAVI KUMAR
646,BALOD,802015,BALOD,432008102,TAMESHWARI BAI
646,BALOD,802015,BALOD,432008103,TORAN LAL CHANDRAKAR
646,BALOD,802015,BALOD,432008104,YADAVRAM
646,BALOD,802015,BALOD,432008105,RUDRANARAYAN
646,BALOD,802015,BALOD,432008106,SHAKUN BAI
646,BALOD,802015,BALOD,432008107,PURANIK
646,BALOD,802015,BALOD,432008108,YADAVRAM
646,BALOD,802015,BALOD,432008109,UMESHWARI DEWANGAN
646,BALOD,802015,BALOD,432008110,Anita Bai
646,BALOD,802015,BALOD,492008111,SUSHILA BAI
646,BALOD,802015,BALOD,492008112,PANCHU RAM
646,BALOD,802015,BALOD,492008113,KUMBHKARAN NIRMALKAR
646,BALOD,802015,BALOD,492008114,Mahendra Kumar Bagmariya
646,BALOD,802015,BALOD,492008115,USHA SAHU
646,BALOD,802015,BALOD,492008116,RAMESH KUMAR GORE
646,BALOD,802015,BALOD,492008117,LATA BAI
646,BALOD,802015,BALOD,492008118,LILA BAI
646,BALOD,802015,BALOD,492008119,DASODA BAI
646,BALOD,802015,BALOD,492008120,VASUDEV THAKUR
646,BALOD,802015,BALOD,492008121,GULAB SINGH BAGHEL
646,BALOD,802015,BALOD,492008122,LAL SINH SAHU
646,BALOD,802015,BALOD,492008123,ASHOK KUMAR
646,BALOD,802015,BALOD,432003036,SHRI MATI MINA DEWANGAN
646,BALOD,802015,BALOD,491021037,LALITA NISHAD
646,BALOD,802015,BALOD,431014001,NARESH KUMAR KARAPAL
646,BALOD,802015,BALOD,491014002,ANJANI DEWAHARI
646,BALOD,802015,BALOD,491014004,PRAMILA BAIN BHUAY
646,BALOD,802015,BALOD,432007001,SANJAY KUMAR RASTOGI
646,BALOD,802015,BALOD,432007002,SANJAY KUMAR RASTOGI
646,BALOD,802015,BALOD,432007003,ANJANI DEWAHARI
646,BALOD,802015,BALOD,432007004,SANJAY KUMAR RASTOGI
646,BALOD,802015,BALOD,432007005,CHANDRA SHEKHAR GUPTA
646,BALOD,802015,BALOD,432007006,MOTIM BAI
646,BALOD,802015,BALOD,432007007,CHANDRASHEKHAR GUPTA
646,BALOD,802015,BALOD,432007008,CHANDRA SHEKHAR GUPTA
646,BALOD,802015,BALOD,432007009,SURENDRA CHAUHAN
646,BALOD,802015,BALOD,432007010,SURENDRA CHAUHAN
646,BALOD,802015,BALOD,432007011,SURENDRA CHAUHAN
646,BALOD,802015,BALOD,432007012,SANJU BAI
646,BALOD,802015,BALOD,432007013,Tikeshwari Nuruti
646,BALOD,802015,BALOD,432007014,ANJANI
646,BALOD,802015,BALOD,432007015,KUNTI BAI
646,BALOD,802015,BALOD,432007016,PARMESHWARI
646,BALOD,802015,BALOD,432007017,KU. GITA GADPAYLE
646,BALOD,802015,BALOD,432007018,NARESH KUMAR KARAPAL
646,BALOD,802015,BALOD,432007020,KU. GITA GADPAYLE
646,BALOD,802015,BALOD,432007021,KU. GITA GADPAYLE
646,BALOD,802015,BALOD,432007022,JITESHWARI
646,BALOD,802015,BALOD,432007023,NARESH KUMAR KARAPAL
646,BALOD,802015,BALOD,432007024,JITESHWARI MALARYA
646,BALOD,802015,BALOD,432007025,HIRA BAI THAKUR
646,BALOD,802015,BALOD,432007026,MUKUNDRAM
646,BALOD,802015,BALOD,432007027,SANJAY KUMAR RASTOGI
646,BALOD,802015,BALOD,432007028,YASHWANT KUMAR BURMAN
646,BALOD,802015,BALOD,432007029,PARVATI
646,BALOD,802015,BALOD,432007030,Chandralekha Payla
646,BALOD,802015,BALOD,432007031,JAGNU RAM BHEDIYA
646,BALOD,802015,BALOD,432007032,Govind singh netam
646,BALOD,802015,BALOD,432007033,MUKESH KUMAR KANGE
646,BALOD,802015,BALOD,432007034,NEERA BAI GOUR
646,BALOD,802015,BALOD,432007035,AMEEN BAI
646,BALOD,802015,BALOD,432007036,AMAR SINGH
646,BALOD,802015,BALOD,432007037,GANGU RAM MANDAVI
646,BALOD,802015,BALOD,432007038,Geva Ram Gunendra
646,BALOD,802015,BALOD,432007039,MUKESH KUMAR KANGE
646,BALOD,802015,BALOD,432007040,UTTRA BAI
646,BALOD,802015,BALOD,432007041,MONA DEVI RASTOGI
646,BALOD,802015,BALOD,432007042,SATRUPA BAI GAVDE
646,BALOD,802015,BALOD,432007043,TIKESHWARI
646,BALOD,802015,BALOD,432007044,DEVENDRA SINDRAME
646,BALOD,802015,BALOD,432007045,Shishupal
646,BALOD,802015,BALOD,432007046,GHANSHYAM SINGH GUNENRA
646,BALOD,802015,BALOD,432007047,PAVAN BAI
646,BALOD,802015,BALOD,432007048,NIRMALA CHURENDRA
646,BALOD,802015,BALOD,432007049,BHOJRAM
646,BALOD,802015,BALOD,432007050,KUMARI BAI BHUARYA
646,BALOD,802015,BALOD,432007051,CHHABILAL MARKAM
646,BALOD,802015,BALOD,432007052,USHA GUPTA
646,BALOD,802015,BALOD,432007053,GANESH RAM SEWTA
646,BALOD,802015,BALOD,432007054,RAMIT BAI
646,BALOD,802015,BALOD,432007055,UMA SHANKAR
646,BALOD,802015,BALOD,432007056,HARISHCHANDRA BHANDARI
646,BALOD,802015,BALOD,492007057,SURENDRA CHAUHAN
646,BALOD,802015,BALOD,492007058,SULOCHANA BAI SAHU
646,BALOD,802015,BALOD,492007059,RAMPATI
646,BALOD,802015,BALOD,492007060,SITA BAI
646,BALOD,802015,BALOD,492007061,VATSALA SINGHRE
646,BALOD,802015,BALOD,492007062,VIJAY KUMAR
646,BALOD,802015,BALOD,492007063,MOHANTIN BAI LATIYA
646,BALOD,802015,BALOD,492007064,Pameshwari Kaushik
646,BALOD,802015,BALOD,431003001,BHUSHAN PATEL
646,BALOD,802015,BALOD,431003002,DHARMENDRA KUMAR PATEL
646,BALOD,802015,BALOD,431003003,Mojesh Chandrakar
646,BALOD,802015,BALOD,431003004,BHUSAN LAL PATEL
646,BALOD,802015,BALOD,491003005,DAMINI SAHU
646,BALOD,802015,BALOD,491003006,LATA BAI
